1484	1.16872E-25	2.93553E-25
1484.25	1.1769E-25	2.94362E-25
1484.5	1.18509E-25	2.95166E-25
1484.75	1.1933E-25	2.95963E-25
1485	1.20152E-25	2.96748E-25
1485.25	1.20975E-25	2.97519E-25
1485.5	1.21798E-25	2.98272E-25
1485.75	1.22623E-25	2.99003E-25
1486	1.23448E-25	2.99708E-25
1486.25	1.24274E-25	3.00384E-25
1486.5	1.25101E-25	3.0103E-25
1486.75	1.25929E-25	3.01643E-25
1487	1.26757E-25	3.02223E-25
1487.25	1.27586E-25	3.02772E-25
1487.5	1.28416E-25	3.0329E-25
1487.75	1.29248E-25	3.03782E-25
1488	1.30081E-25	3.04251E-25
1488.25	1.30916E-25	3.04702E-25
1488.5	1.31754E-25	3.05138E-25
1488.75	1.32594E-25	3.05565E-25
1489	1.33437E-25	3.05988E-25
1489.25	1.34283E-25	3.06409E-25
1489.5	1.35132E-25	3.06833E-25
1489.75	1.35984E-25	3.07261E-25
1490	1.36839E-25	3.07695E-25
1490.25	1.37698E-25	3.08133E-25
1490.5	1.38558E-25	3.08575E-25
1490.75	1.3942E-25	3.09019E-25
1491	1.40283E-25	3.09461E-25
1491.25	1.41146E-25	3.09898E-25
1491.5	1.42009E-25	3.10325E-25
1491.75	1.42869E-25	3.1074E-25
1492	1.43727E-25	3.11138E-25
1492.25	1.44582E-25	3.11517E-25
1492.5	1.45432E-25	3.11875E-25
1492.75	1.46279E-25	3.1221E-25
1493	1.47121E-25	3.12524E-25
1493.25	1.47958E-25	3.12816E-25
1493.5	1.48792E-25	3.13088E-25
1493.75	1.49623E-25	3.13344E-25
1494	1.50451E-25	3.13585E-25
1494.25	1.51279E-25	3.13816E-25
1494.5	1.52107E-25	3.14039E-25
1494.75	1.52938E-25	3.14257E-25
1495	1.53773E-25	3.14474E-25
1495.25	1.54614E-25	3.14691E-25
1495.5	1.55463E-25	3.1491E-25
1495.75	1.56321E-25	3.15133E-25
1496	1.5719E-25	3.15361E-25
1496.25	1.5807E-25	3.15593E-25
1496.5	1.58964E-25	3.15829E-25
1496.75	1.59871E-25	3.1607E-25
1497	1.60792E-25	3.16313E-25
1497.25	1.61726E-25	3.16557E-25
1497.5	1.62674E-25	3.16801E-25
1497.75	1.63635E-25	3.17042E-25
1498	1.64608E-25	3.17278E-25
1498.25	1.65592E-25	3.17508E-25
1498.5	1.66586E-25	3.17729E-25
1498.75	1.67588E-25	3.17939E-25
1499	1.68599E-25	3.18138E-25
1499.25	1.69616E-25	3.18325E-25
1499.5	1.70639E-25	3.18499E-25
1499.75	1.71666E-25	3.18662E-25
1500	1.72698E-25	3.18814E-25
1500.25	1.73734E-25	3.18957E-25
1500.5	1.74774E-25	3.19093E-25
1500.75	1.75817E-25	3.19227E-25
1501	1.76865E-25	3.19361E-25
1501.25	1.77917E-25	3.195E-25
1501.5	1.78974E-25	3.1965E-25
1501.75	1.80038E-25	3.19814E-25
1502	1.81108E-25	3.19998E-25
1502.25	1.82188E-25	3.20208E-25
1502.5	1.83277E-25	3.20447E-25
1502.75	1.84378E-25	3.20718E-25
1503	1.85492E-25	3.21023E-25
1503.25	1.8662E-25	3.21364E-25
1503.5	1.87764E-25	3.21738E-25
1503.75	1.88926E-25	3.22144E-25
1504	1.90106E-25	3.22578E-25
1504.25	1.91307E-25	3.23037E-25
1504.5	1.92529E-25	3.23517E-25
1504.75	1.93773E-25	3.24012E-25
1505	1.95041E-25	3.24519E-25
1505.25	1.96334E-25	3.25033E-25
