-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	-5.80e+00	
-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	-5.48e+00	
-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	-5.18e+00	
-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	-4.90e+00	
-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	-4.63e+00	
-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	-4.38e+00	
-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	-4.14e+00	
-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	-3.91e+00	
-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	-3.68e+00	
-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	-3.47e+00	
-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	-3.26e+00	
-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	-3.05e+00	
-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	-2.85e+00	
-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	-2.66e+00	
-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	-2.46e+00	
-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	-2.28e+00	
-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	-2.09e+00	
-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	-1.92e+00	
-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	-1.74e+00	
-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	-1.57e+00	
-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	-1.40e+00	
